page_id,word_count,content_age_days,days_since_update,monthly_traffic,search_volume,avg_position,ctr,engagement_rate,bounce_rate,backlinks,content_quality,refresh_score,priority
PAGE_0979,3353,988,744,31026,97724,41.25,0.0122,0.25,0.51,232,0.439,0.7184972698657897,High
PAGE_0980,1829,341,733,36707,93748,18.35,0.1162,0.732,0.364,244,0.701,0.3825111060770819,Medium
PAGE_0981,2645,1294,790,17742,26399,33.14,0.0211,0.314,0.788,720,0.857,0.7586733020177585,High
PAGE_0982,3345,474,528,24093,58961,27.33,0.1405,0.486,0.479,759,0.609,0.4757597083563076,Medium
PAGE_0983,1858,327,783,44486,30163,34.18,0.0913,0.428,0.74,294,0.774,0.5409199317925266,Medium
PAGE_0984,3406,981,494,46387,69553,34.45,0.1236,0.935,0.564,838,0.449,0.47691543081154997,Medium
PAGE_0985,2982,65,720,21288,68572,31.81,0.1572,0.432,0.718,382,0.445,0.49497368803495423,Medium
PAGE_0986,946,1137,760,32696,14606,14.04,0.2185,0.168,0.366,157,0.734,0.5286614314608246,Medium
PAGE_0987,2517,1438,111,27872,94441,2.91,0.1689,0.176,0.765,404,0.764,0.5364986712375769,Medium
PAGE_0988,1831,1225,633,30957,79954,23.32,0.1142,0.602,0.32,0,0.95,0.4153462276751936,Medium
PAGE_0989,748,1429,716,10876,26126,44.66,0.2067,0.609,0.537,216,0.38,0.6104857433472505,Medium
PAGE_0990,665,1415,780,32935,27772,28.91,0.2273,0.456,0.271,927,0.575,0.5650465982476677,Medium
PAGE_0991,3531,588,801,9888,38517,41.79,0.0387,0.467,0.48,506,0.4,0.6504844900427222,High
PAGE_0992,1858,920,394,5760,52513,49.59,0.1377,0.146,0.355,760,0.264,0.5783465695020249,Medium
PAGE_0993,1519,170,192,4578,65166,9.02,0.0783,0.539,0.313,903,0.523,0.3853233761894783,Medium
PAGE_0994,1041,916,77,8310,59313,34.9,0.0213,0.529,0.874,580,0.499,0.5697753777160162,Medium
PAGE_0995,1258,1171,540,11022,51071,34.04,0.1705,0.227,0.228,29,0.416,0.5926790614455171,Medium
PAGE_0996,3677,1330,358,36389,27381,49.02,0.2171,0.188,0.73,626,0.438,0.6708716408086655,High
PAGE_0997,2628,755,869,33440,28191,49.29,0.0491,0.205,0.887,519,0.488,0.7560182920362288,High
PAGE_0998,2680,1273,145,39950,50594,34.65,0.205,0.186,0.116,880,0.991,0.37532627989857653,Medium
PAGE_0999,1296,1079,878,38263,18710,12.94,0.2148,0.618,0.659,274,0.826,0.5779592454158226,Medium
PAGE_1000,3447,550,366,48275,1179,40.13,0.2294,0.267,0.302,491,0.257,0.41967972158355576,Medium
PAGE_1001,637,39,766,18742,95486,6.24,0.0737,0.314,0.132,826,0.898,0.4156265892432597,Medium
PAGE_1002,2731,1013,893,11194,46851,39.25,0.2269,0.248,0.422,950,0.707,0.5800509496594682,Medium
PAGE_1003,3972,407,869,22523,86226,45.6,0.087,0.914,0.848,925,0.912,0.5006502289096328,Medium
PAGE_1004,1853,711,176,33518,55532,19.76,0.1426,0.826,0.109,846,0.473,0.32188851433513777,Low
PAGE_1005,3332,613,604,5841,31051,31.9,0.0221,0.296,0.57,35,0.572,0.6349889316553449,Medium
PAGE_1006,2375,181,835,46149,80963,22.08,0.0205,0.378,0.501,310,0.917,0.4774072437033021,Medium
PAGE_1007,3531,749,352,6938,78391,22.45,0.1829,0.278,0.799,43,0.418,0.594802661243056,Medium
PAGE_1008,568,1102,472,3362,59972,16.21,0.1167,0.518,0.167,154,0.932,0.45392922276175907,Medium
PAGE_1009,3093,1207,866,5096,7335,38.34,0.0715,0.117,0.645,76,0.863,0.69821993788335,High
PAGE_1010,2600,888,42,44694,82833,46.87,0.0557,0.671,0.644,589,0.984,0.44150492058379703,Medium
PAGE_1011,1973,1346,523,22264,62812,47.1,0.1708,0.545,0.635,612,0.459,0.5909649104100009,Medium
PAGE_1012,704,79,730,35695,21573,9.56,0.0101,0.864,0.854,437,0.389,0.5607425116834434,Medium
PAGE_1013,2673,693,316,30357,67667,43.86,0.2034,0.24,0.758,431,0.465,0.4920911237416233,Medium
PAGE_1014,542,560,749,14311,79923,37.13,0.029,0.783,0.134,541,0.964,0.47579192102713774,Medium
PAGE_1015,2406,1113,143,30553,32330,13.39,0.056,0.773,0.477,38,0.466,0.481997248402741,Medium
PAGE_1016,2658,1220,509,5332,84673,4.3,0.1027,0.208,0.418,238,0.652,0.5811052988019538,Medium
PAGE_1017,1260,1255,51,2317,92688,14.13,0.1264,0.439,0.348,12,0.523,0.49068985573246215,Medium
PAGE_1018,3754,886,378,24329,68976,45.7,0.0952,0.245,0.461,121,0.517,0.5853519946059943,Medium
PAGE_1019,3395,175,755,14332,40744,32.03,0.087,0.317,0.407,143,0.355,0.5973593605212755,Medium
PAGE_1020,2642,944,712,25713,48764,36.33,0.2413,0.324,0.446,683,0.63,0.532116860150378,Medium
PAGE_1021,2494,1022,864,14126,45303,13.6,0.164,0.573,0.883,454,0.88,0.6287546615239612,Medium
PAGE_1022,3945,1492,595,28654,66777,36.25,0.0156,0.45,0.171,367,0.24,0.6861679597776067,High
PAGE_1023,2435,271,839,31008,25525,2.38,0.1132,0.906,0.838,758,0.911,0.4885817603762269,Medium
PAGE_1024,1399,610,349,19710,84917,19.39,0.22,0.207,0.484,246,0.732,0.43091456706690495,Medium
PAGE_1025,859,716,155,46746,86061,31.71,0.0823,0.928,0.599,922,0.693,0.39314491917939093,Medium
PAGE_1026,3447,512,306,39705,97749,8.16,0.0327,0.296,0.764,44,0.701,0.4849829238436558,Medium
PAGE_1027,2219,1161,233,7131,69906,41.33,0.192,0.757,0.388,764,0.437,0.4088325585714555,Medium
PAGE_1028,780,1279,223,47674,42914,12.52,0.1554,0.388,0.444,374,0.532,0.5040774386884931,Medium
PAGE_1029,3766,702,710,25615,70319,32.96,0.1469,0.222,0.428,290,0.839,0.5342356585948347,Medium
PAGE_1030,2387,660,693,36584,49746,20.85,0.0229,0.829,0.4,206,0.445,0.6191821132617339,Medium
PAGE_1031,3766,690,576,36282,39984,30.21,0.0437,0.363,0.84,923,0.576,0.6547073174905627,High
PAGE_1032,1166,691,725,670,95445,6.27,0.1594,0.66,0.763,994,0.216,0.5663540436213036,Medium
PAGE_1033,592,1485,315,32354,69422,1.83,0.0599,0.581,0.187,518,0.787,0.49050269440452643,Medium
PAGE_1034,1171,834,86,19388,21750,45.57,0.131,0.501,0.186,957,0.534,0.4160570221816309,Medium
PAGE_1035,2469,448,763,13388,94342,14.21,0.1408,0.521,0.442,241,0.62,0.4742322824653528,Medium
PAGE_1036,560,1017,332,29977,9290,41.16,0.078,0.722,0.179,621,0.292,0.5178889127034181,Medium
PAGE_1037,3181,1213,192,18989,38296,49.97,0.2376,0.175,0.595,113,0.993,0.42940666270707023,Medium
PAGE_1038,3622,679,48,1017,39549,11.36,0.2122,0.668,0.215,818,0.442,0.28463833181600723,Low
PAGE_1039,3974,998,399,10166,39761,13.99,0.1834,0.861,0.518,301,0.708,0.38877137163459585,Medium
PAGE_1040,1528,619,293,29604,29809,33.48,0.0287,0.149,0.106,275,0.665,0.38283170881647033,Medium
PAGE_1041,1989,1130,823,7082,80528,48.31,0.0355,0.22,0.353,95,0.828,0.6741980892815795,High
PAGE_1042,1103,538,142,39204,75279,45.87,0.1283,0.709,0.642,293,0.435,0.36944499599858677,Medium
PAGE_1043,1181,470,517,18162,10043,25.64,0.0486,0.472,0.487,700,0.805,0.4373445275626102,Medium
PAGE_1044,3081,1307,356,17099,43340,39.96,0.2448,0.443,0.883,359,0.506,0.5540310188343532,Medium
PAGE_1045,1928,950,571,10041,45860,7.65,0.048,0.216,0.799,287,0.529,0.7137418418942888,High
PAGE_1046,3385,799,676,23570,21142,48.89,0.127,0.531,0.387,153,0.738,0.44735131291277375,Medium
PAGE_1047,3192,1373,608,45248,43994,48.25,0.0974,0.208,0.136,569,0.827,0.6049896430071886,Medium
PAGE_1048,2780,292,94,21233,6969,9.02,0.1635,0.505,0.777,422,0.733,0.31547604452837125,Low
PAGE_1049,1023,1427,321,44535,61178,15.67,0.041,0.749,0.829,915,0.92,0.5804679316809878,Medium
PAGE_1050,2893,666,54,4629,56859,5.91,0.1133,0.32,0.757,849,0.428,0.5015384761170549,Medium
PAGE_1051,3617,1220,578,17619,44406,14.31,0.0759,0.509,0.202,49,0.92,0.5053218076576532,Medium
PAGE_1052,3093,488,30,12292,55471,40.98,0.2231,0.943,0.898,206,0.305,0.33626952137017824,Low
PAGE_1053,2468,1028,578,8666,21018,19.54,0.0197,0.684,0.307,563,0.728,0.5260551014067792,Medium
PAGE_1054,1601,1333,170,7326,28479,5.33,0.2293,0.815,0.679,853,0.638,0.419737228818936,Medium
PAGE_1055,2253,729,773,38030,90910,17.77,0.2099,0.453,0.826,882,0.596,0.5672289605682362,Medium
PAGE_1056,2336,331,677,49458,83332,49.09,0.0814,0.753,0.289,661,0.449,0.43107122165835676,Medium
PAGE_1057,3644,1271,217,21359,3062,31.85,0.1994,0.134,0.827,564,0.603,0.5208139311946842,Medium
PAGE_1058,3341,1155,157,34187,13951,21.39,0.0175,0.204,0.348,212,0.329,0.6308895143846034,Medium
PAGE_1059,2796,583,230,1241,45847,9.16,0.242,0.273,0.881,65,0.495,0.45671476486407936,Medium
PAGE_1060,2594,317,156,4727,52449,49.32,0.1364,0.442,0.325,231,0.279,0.41178842182281095,Medium
PAGE_1061,1644,1220,286,47369,70932,41.22,0.0828,0.819,0.863,884,0.657,0.5144801088329032,Medium
PAGE_1062,2761,650,705,2790,56456,14.79,0.097,0.394,0.143,810,0.277,0.5312001801994901,Medium
PAGE_1063,2786,1035,576,40191,14845,4.43,0.0259,0.656,0.667,849,0.328,0.6225548921639042,Medium
PAGE_1064,1579,65,223,3355,5830,3.77,0.2474,0.703,0.526,662,0.268,0.28760949488311544,Low
PAGE_1065,2897,773,732,5313,14021,6.9,0.0194,0.598,0.482,716,0.505,0.6179167219609707,Medium
PAGE_1066,606,382,133,36976,98530,29.46,0.1672,0.404,0.279,319,0.874,0.26400414287266594,Low
PAGE_1067,3378,102,564,19504,71238,46.51,0.1163,0.59,0.664,766,0.926,0.4382980708032854,Medium
PAGE_1068,547,677,294,25480,83211,25.34,0.2377,0.391,0.253,136,0.258,0.38431556621357926,Medium
PAGE_1069,836,1406,831,25620,19123,42.3,0.069,0.171,0.542,880,0.708,0.7376472173977089,High
PAGE_1070,1549,1123,413,19273,45449,22.85,0.1377,0.944,0.303,646,0.748,0.3740498184412047,Medium
PAGE_1071,3351,454,289,24089,81633,35.72,0.1258,0.208,0.864,936,0.627,0.48343195563082614,Medium
PAGE_1072,1780,1028,443,42670,83386,36.86,0.1787,0.161,0.123,565,0.734,0.4599009834006737,Medium
PAGE_1073,2555,737,387,24619,42079,9.52,0.0263,0.847,0.26,64,0.387,0.4474075848445681,Medium
PAGE_1074,1124,590,104,22539,22937,18.7,0.0565,0.357,0.294,513,0.592,0.4223102412195635,Medium
PAGE_1075,2390,857,384,11513,15097,32.23,0.0615,0.653,0.431,131,0.513,0.5156575274086721,Medium
PAGE_1076,1776,985,613,15095,88703,4.46,0.1872,0.38,0.286,333,0.272,0.5831367884264614,Medium
PAGE_1077,2215,546,800,23659,45139,18.72,0.0554,0.433,0.493,31,0.7,0.5389406894910256,Medium
PAGE_1078,3266,457,217,45451,21023,27.21,0.1476,0.323,0.798,867,0.596,0.4574808247230249,Medium
PAGE_1079,802,189,714,23613,8976,49.82,0.0617,0.392,0.67,897,0.42,0.5736882229019182,Medium
PAGE_1080,1138,178,319,5121,61073,24.25,0.2168,0.449,0.564,871,0.579,0.2894967844384446,Low
PAGE_1081,555,805,74,32564,2987,40.99,0.2361,0.712,0.171,497,0.82,0.19410416487994045,Low
PAGE_1082,1225,1283,602,21219,63823,22.17,0.1344,0.535,0.655,242,0.841,0.580302863021005,Medium
PAGE_1083,1025,96,112,29399,42522,40.02,0.0946,0.902,0.233,191,0.72,0.1819991844693494,Low
PAGE_1084,973,1043,152,39450,51513,30.18,0.0662,0.136,0.729,141,0.574,0.5837718300238013,Medium
PAGE_1085,527,410,387,46323,2941,44.44,0.0219,0.528,0.3,659,0.661,0.3805033917619078,Medium
PAGE_1086,2625,87,557,25617,28856,21.14,0.0744,0.597,0.434,600,0.508,0.43699920673995846,Medium
PAGE_1087,3787,1312,95,13217,71676,30.61,0.167,0.882,0.38,560,0.301,0.36378917710786257,Medium
PAGE_1088,3957,371,686,22350,10404,31.87,0.1381,0.142,0.787,647,0.508,0.5714637548299228,Medium
PAGE_1089,864,1183,404,19050,30441,21.45,0.2366,0.587,0.201,987,0.624,0.39091894945763683,Medium
PAGE_1090,3213,756,191,17459,4858,8.07,0.1051,0.826,0.553,190,0.679,0.39107521132028916,Medium
PAGE_1091,1025,1225,775,23696,17110,5.58,0.1765,0.306,0.214,941,0.949,0.5159290219582602,Medium
PAGE_1092,3246,799,409,25630,60858,1.82,0.1274,0.845,0.664,148,0.822,0.3834552058434539,Medium
PAGE_1093,1835,643,685,1362,31758,43.8,0.133,0.116,0.824,598,0.322,0.6295391058214911,Medium
PAGE_1094,1382,1262,387,40250,49102,12.59,0.0743,0.723,0.448,415,0.339,0.5191634085986864,Medium
PAGE_1095,1530,383,217,22715,1475,11.36,0.1192,0.893,0.49,519,0.28,0.38151345402159237,Medium
PAGE_1096,1526,145,351,3427,99585,37.07,0.123,0.659,0.842,734,0.791,0.38720392928120045,Medium
PAGE_1097,2146,1317,479,29868,22192,16.68,0.1796,0.473,0.517,868,0.765,0.5362166908879589,Medium
PAGE_1098,1418,691,503,28950,590,25.8,0.2358,0.138,0.49,15,0.989,0.4018768615200123,Medium
PAGE_1099,3297,1495,42,42888,3829,8.96,0.089,0.882,0.563,807,0.618,0.4126863650049351,Medium
PAGE_1100,2910,482,213,16948,6074,48.03,0.0201,0.5,0.651,105,0.861,0.4335600211721481,Medium
PAGE_1101,2274,316,140,46930,85316,42.73,0.1291,0.125,0.186,282,0.661,0.35611585421761116,Medium
PAGE_1102,2031,1356,537,39642,83960,43.33,0.1407,0.686,0.757,103,0.899,0.5065708635633217,Medium
PAGE_1103,3845,1046,319,15260,96970,20.93,0.0504,0.51,0.448,360,0.777,0.472170364672091,Medium
PAGE_1104,3353,340,324,34098,21498,38.36,0.1925,0.206,0.158,657,0.714,0.3510610259060608,Medium
PAGE_1105,3286,237,480,27330,34750,8.05,0.2464,0.282,0.729,34,0.652,0.41269531305297213,Medium
PAGE_1106,2406,647,244,9176,21392,1.42,0.237,0.155,0.402,112,0.778,0.4026249716004903,Medium
PAGE_1107,3586,475,661,3905,3259,1.98,0.0573,0.588,0.18,307,0.536,0.5359052464770825,Medium
PAGE_1108,1715,699,596,31185,98262,29.74,0.2201,0.629,0.607,910,0.277,0.45365018536340007,Medium
PAGE_1109,2154,662,56,14815,62866,23.31,0.1791,0.53,0.804,958,0.232,0.43698508144285586,Medium
PAGE_1110,984,84,659,5850,94987,26.38,0.1189,0.795,0.81,52,0.583,0.45481347845505526,Medium
PAGE_1111,2575,941,762,48495,17165,1.37,0.1397,0.832,0.866,858,0.679,0.5751372019768777,Medium
PAGE_1112,1213,1065,260,13332,21738,21.71,0.2139,0.623,0.794,80,0.263,0.5381142133042499,Medium
PAGE_1113,1562,686,594,36003,1173,36.19,0.1252,0.111,0.102,615,0.43,0.5543554155976532,Medium
PAGE_1114,2476,1453,836,7053,46611,22.69,0.0996,0.691,0.404,833,0.458,0.6921540146079603,High
PAGE_1115,1796,1009,350,32193,84407,36.88,0.1284,0.455,0.755,368,0.65,0.5346119173016312,Medium
PAGE_1116,1754,544,262,25600,29420,12.42,0.149,0.581,0.393,241,0.423,0.3808504431480303,Medium
PAGE_1117,2633,266,699,22518,69976,40.84,0.0554,0.652,0.581,30,0.277,0.6138586955816202,Medium
PAGE_1118,625,1332,466,34414,35024,29.83,0.2262,0.398,0.585,828,0.332,0.5782853109334233,Medium
PAGE_1119,3359,377,810,48325,81820,11.33,0.1718,0.88,0.392,703,0.339,0.4458812419665627,Medium
PAGE_1120,1036,656,562,22549,40834,12.6,0.162,0.214,0.824,868,0.874,0.4933889761003045,Medium
PAGE_1121,2692,1157,432,17578,68216,31.77,0.0339,0.671,0.503,360,0.427,0.5954607190997963,Medium
PAGE_1122,3783,659,82,35279,40125,41.67,0.155,0.104,0.472,232,0.772,0.4326235896799835,Medium
PAGE_1123,2572,1301,816,46981,94603,21.37,0.039,0.886,0.898,609,0.654,0.6700860381464179,High
PAGE_1124,2103,393,342,25438,2259,13.66,0.0289,0.196,0.495,33,0.982,0.4546086135480236,Medium
PAGE_1125,3965,350,310,26999,49040,43.48,0.1366,0.181,0.243,242,0.418,0.4376702488018591,Medium
PAGE_1126,566,315,755,4245,79536,33.79,0.1067,0.383,0.51,950,0.327,0.57992302086465,Medium
PAGE_1127,732,178,60,32201,77076,22.96,0.1513,0.418,0.751,58,0.242,0.40214161318365577,Medium
PAGE_1128,2656,1137,366,2875,14778,24.91,0.0314,0.282,0.721,770,0.393,0.6591850573780105,High
PAGE_1129,1669,435,212,46061,61175,11.01,0.1134,0.597,0.731,528,0.747,0.37979825052726235,Medium
PAGE_1130,2658,1007,52,31747,47304,31.71,0.0519,0.476,0.666,77,0.268,0.5197843304992245,Medium
PAGE_1131,2775,485,573,45719,12121,18.58,0.2469,0.129,0.303,717,0.396,0.437454658879785,Medium
PAGE_1132,610,829,475,45938,6872,49.79,0.1447,0.372,0.79,301,0.884,0.48545688613270527,Medium
PAGE_1133,1993,1214,103,19639,67263,24.53,0.175,0.789,0.815,677,0.666,0.3874902430222707,Medium
PAGE_1134,2581,1042,39,36838,73855,24.81,0.0881,0.686,0.255,802,0.256,0.47147834009274264,Medium
PAGE_1135,1122,813,513,26716,23564,28.73,0.0327,0.716,0.204,896,0.238,0.5510670321486447,Medium
PAGE_1136,3940,489,485,14219,51237,45.92,0.2442,0.693,0.88,111,0.249,0.4714245912775537,Medium
PAGE_1137,3295,767,595,25259,30332,40.24,0.0787,0.364,0.795,412,0.954,0.5979553284333059,Medium
PAGE_1138,3142,538,593,37199,61597,23.11,0.1117,0.185,0.815,899,0.88,0.5705265325902734,Medium
PAGE_1139,2972,510,689,10395,74124,36.22,0.166,0.332,0.809,316,0.876,0.48797264141348884,Medium
PAGE_1140,3160,143,189,34810,51548,29.73,0.0159,0.807,0.533,864,0.939,0.3547783985061678,Medium
PAGE_1141,2041,778,43,24785,84617,25.13,0.2045,0.933,0.617,144,0.604,0.3317567344132855,Low
PAGE_1142,3239,390,207,49443,1001,10.42,0.1388,0.52,0.536,667,0.398,0.3738823500926927,Medium
PAGE_1143,1805,370,441,25579,88080,23.73,0.0768,0.108,0.141,689,0.521,0.505136765391368,Medium
PAGE_1144,3891,799,82,46272,83697,13.05,0.0248,0.219,0.696,857,0.775,0.5011580683925788,Medium
PAGE_1145,2261,790,437,33729,2981,45.83,0.049,0.374,0.504,647,0.901,0.5373088916127488,Medium
PAGE_1146,2475,998,876,42143,29963,17.43,0.2248,0.592,0.618,929,0.548,0.5544149303212647,Medium
PAGE_1147,2862,478,51,17133,5722,47.66,0.1746,0.164,0.502,826,0.628,0.3608066849852029,Medium
PAGE_1148,1376,864,59,37002,1478,27.12,0.07,0.902,0.493,17,0.945,0.320302887460427,Low
PAGE_1149,2489,1233,732,44671,83268,31.95,0.0257,0.41,0.237,350,0.286,0.6636316204821956,High
PAGE_1150,3948,1460,289,15508,93947,27.6,0.1757,0.876,0.323,954,0.89,0.3426082005488021,Low
PAGE_1151,1812,1249,234,17520,71286,7.34,0.1474,0.763,0.227,154,0.327,0.375673409537905,Medium
PAGE_1152,1960,340,88,16451,45301,19.42,0.1071,0.742,0.257,783,0.587,0.25818869888891116,Low
PAGE_1153,3209,291,500,4231,59351,5.86,0.0973,0.616,0.878,505,0.375,0.6034998095177305,Medium
PAGE_1154,2824,1472,805,44925,72672,31.52,0.062,0.633,0.222,777,0.682,0.6383533822173815,Medium
PAGE_1155,2233,435,495,11449,39355,22.9,0.1707,0.642,0.315,359,0.647,0.42540667826377226,Medium
PAGE_1156,2105,172,41,44354,63312,39.12,0.243,0.634,0.572,331,0.504,0.24179842671185262,Low
PAGE_1157,2026,371,660,38325,50310,11.8,0.0522,0.571,0.588,917,0.891,0.4696636878090394,Medium
PAGE_1158,3171,1369,319,38947,22599,9.06,0.1533,0.938,0.223,527,0.728,0.4464884419478479,Medium
PAGE_1159,3063,1154,879,12553,51728,20.91,0.1118,0.722,0.735,11,0.777,0.628792872850525,Medium
PAGE_1160,3921,273,789,18914,61460,46.4,0.1172,0.76,0.728,74,0.321,0.5098050683725489,Medium
PAGE_1161,3390,519,383,18363,4703,35.81,0.071,0.842,0.29,211,0.907,0.3618486356460722,Medium
PAGE_1162,2897,41,668,12258,93409,21.53,0.208,0.283,0.331,690,0.334,0.4737376496695056,Medium
PAGE_1163,2130,1292,104,15835,85573,26.35,0.1265,0.171,0.85,640,0.378,0.5717916047830198,Medium
PAGE_1164,3370,590,745,15930,12732,5.13,0.1404,0.51,0.761,282,0.302,0.6162719721765428,Medium
PAGE_1165,1660,71,590,47993,30707,49.24,0.0831,0.537,0.658,194,0.552,0.4352160344805087,Medium
PAGE_1166,1258,707,620,44773,91973,33.65,0.0536,0.805,0.166,779,0.91,0.45343710417371297,Medium
PAGE_1167,3446,623,470,24026,65856,14.98,0.0306,0.477,0.435,29,0.402,0.5594720640687572,Medium
PAGE_1168,742,1482,270,45166,47094,29.7,0.1814,0.585,0.547,8,0.499,0.5370998347662862,Medium
PAGE_1169,3090,1211,890,34879,63482,6.36,0.0571,0.548,0.25,308,0.877,0.5922111263830452,Medium
PAGE_1170,1563,1269,183,3473,70454,48.33,0.1756,0.132,0.459,444,0.694,0.446008593789967,Medium
PAGE_1171,728,163,815,10435,56444,9.56,0.1037,0.623,0.581,309,0.801,0.45093147963759384,Medium
PAGE_1172,3095,1120,125,23841,53875,32.75,0.1098,0.804,0.362,676,0.371,0.46717629683028433,Medium
PAGE_1173,1419,1060,755,10792,7449,13.03,0.1226,0.234,0.725,704,0.773,0.7030599745866667,High
PAGE_1174,1746,977,323,47395,71254,36.16,0.0983,0.605,0.772,425,0.382,0.5692831471411048,Medium
PAGE_1175,505,102,238,45641,27564,39.06,0.0341,0.605,0.359,816,0.99,0.2900383115545233,Low
PAGE_1176,3893,428,372,34157,42724,34.0,0.0843,0.24,0.771,771,0.648,0.5376744166813563,Medium
PAGE_1177,967,1458,117,1547,37444,31.11,0.1693,0.205,0.183,703,0.757,0.4771668420285751,Medium
PAGE_1178,2255,607,847,19683,83891,44.73,0.1698,0.933,0.77,590,0.295,0.5525581676978076,Medium
PAGE_1179,574,888,805,22865,24399,4.85,0.0787,0.435,0.222,690,0.401,0.6101053151088525,Medium
PAGE_1180,503,159,419,24006,48075,17.21,0.1204,0.293,0.166,90,0.312,0.4326293588607208,Medium
PAGE_1181,2370,960,354,19667,1562,13.17,0.0564,0.246,0.613,455,0.512,0.6023831779896265,Medium
PAGE_1182,1145,1259,861,14239,81541,49.41,0.0605,0.667,0.478,443,0.427,0.6894334288951195,High
PAGE_1183,617,295,186,46625,90556,20.08,0.0155,0.618,0.826,726,0.786,0.4894935642288838,Medium
PAGE_1184,3428,822,697,38330,81888,36.9,0.2252,0.647,0.391,78,0.287,0.43691979692073774,Medium
PAGE_1185,2129,282,680,19620,40681,34.55,0.0606,0.175,0.33,474,0.802,0.4981474402785446,Medium
PAGE_1186,3051,851,662,19802,71389,11.39,0.0646,0.86,0.501,926,0.237,0.5544471539730481,Medium
PAGE_1187,2521,1342,606,25666,14275,12.71,0.0771,0.431,0.465,102,0.362,0.7035640918169869,High
PAGE_1188,1446,193,648,7757,6291,14.78,0.0406,0.366,0.376,622,0.834,0.4675468682437019,Medium
PAGE_1189,3121,124,688,37788,83534,21.15,0.1634,0.493,0.655,455,0.794,0.44337336548824163,Medium
PAGE_1190,1964,862,166,30234,84618,12.48,0.028,0.432,0.708,989,0.581,0.5820914255569982,Medium
PAGE_1191,693,1163,703,10445,80258,1.96,0.0422,0.834,0.782,313,0.24,0.659738600720499,High
PAGE_1192,1346,365,457,41285,66637,44.09,0.1647,0.89,0.878,246,0.688,0.3805766930857278,Medium
PAGE_1193,3262,851,481,27513,47745,48.31,0.0915,0.358,0.313,233,0.525,0.5696780266519134,Medium
PAGE_1194,1915,267,641,5308,23383,17.74,0.1799,0.834,0.673,593,0.453,0.39437256100423124,Medium
PAGE_1195,3597,410,879,33555,87071,17.59,0.1438,0.764,0.415,643,0.712,0.439756589485529,Medium
PAGE_1196,1958,1489,848,49781,92859,1.35,0.0714,0.891,0.642,234,0.549,0.6264271127885055,Medium
PAGE_1197,2720,928,170,28118,59223,34.33,0.1662,0.309,0.481,789,0.274,0.5373920116133178,Medium
PAGE_1198,3871,512,112,46091,30124,41.45,0.0379,0.59,0.895,386,0.933,0.4087781586481324,Medium
PAGE_1199,2168,931,206,8180,49730,8.18,0.1387,0.333,0.683,846,0.823,0.4762759251225246,Medium
PAGE_1200,2873,1078,227,22002,30834,8.82,0.1149,0.8,0.862,610,0.245,0.5680671875050965,Medium
PAGE_1201,1933,1170,653,9586,615,39.71,0.0743,0.105,0.768,942,0.62,0.6888840049986281,High
PAGE_1202,1641,511,597,38962,66827,31.2,0.155,0.58,0.822,37,0.267,0.49692999754909456,Medium
PAGE_1203,3383,1445,720,21258,97900,3.2,0.2191,0.388,0.752,160,0.87,0.5887227437463237,Medium
PAGE_1204,2310,946,450,40560,46316,31.5,0.2497,0.374,0.467,461,0.69,0.42968850043596146,Medium
PAGE_1205,1223,1023,430,43956,71933,16.14,0.1559,0.648,0.301,943,0.338,0.48385045119763426,Medium
PAGE_1206,724,993,727,35971,58855,19.07,0.1071,0.824,0.396,448,0.217,0.5812960657867247,Medium
PAGE_1207,1031,566,500,35308,27956,38.72,0.064,0.618,0.116,116,0.225,0.4741645925077824,Medium
PAGE_1208,612,1132,247,20619,73970,40.74,0.0717,0.825,0.519,240,0.606,0.4598761031668026,Medium
PAGE_1209,2687,1226,857,31479,24262,20.62,0.1251,0.325,0.504,25,0.787,0.6465822169755547,Medium
PAGE_1210,1058,1065,758,28478,6108,47.41,0.0981,0.542,0.52,647,0.297,0.6290187227435541,Medium
PAGE_1211,2548,157,661,39992,8087,20.92,0.2293,0.483,0.879,561,0.377,0.4802325187795127,Medium
PAGE_1212,2637,121,204,14131,62632,38.82,0.0984,0.11,0.829,975,0.462,0.4740879047243825,Medium
PAGE_1213,1153,572,52,14636,96602,24.71,0.0996,0.573,0.229,805,0.374,0.3792303795315196,Medium
PAGE_1214,819,875,754,546,3432,44.98,0.102,0.662,0.395,905,0.513,0.5892795106317704,Medium
PAGE_1215,2073,1018,264,36783,66423,45.48,0.2108,0.603,0.439,297,0.648,0.4306013331935706,Medium
PAGE_1216,2328,476,42,48655,39090,5.28,0.1662,0.726,0.388,804,0.748,0.29885872617613024,Low
PAGE_1217,2417,419,130,17718,9973,46.89,0.1574,0.586,0.739,153,0.971,0.307592772295292,Low
PAGE_1218,638,701,565,6687,82642,41.45,0.0902,0.157,0.519,731,0.945,0.5199508124672874,Medium
PAGE_1219,3392,72,552,31580,85861,39.77,0.2063,0.199,0.558,651,0.656,0.3758680972629211,Medium
PAGE_1220,2526,283,814,33094,36544,10.84,0.0192,0.607,0.782,467,0.787,0.5550257513872544,Medium
PAGE_1221,2806,1183,481,20627,35440,40.45,0.219,0.334,0.745,48,0.961,0.49151708750378637,Medium
PAGE_1222,1401,1113,460,23669,5133,42.66,0.1331,0.168,0.206,653,0.267,0.5678977931536389,Medium
PAGE_1223,1189,692,822,11251,73424,15.17,0.1056,0.465,0.671,45,0.205,0.6430695390306514,Medium
